Hybridization REF	TCGA-BA-5152-01	TCGA-BA-6869-01	TCGA-BA-A6DL-01	TCGA-BB-4227-01	TCGA-BB-7864-01	TCGA-CN-4725-01	TCGA-CN-4727-01	TCGA-CN-4730-01	TCGA-CN-4731-01	TCGA-CN-4736-01	TCGA-CN-4739-01	TCGA-CN-6988-01	TCGA-CN-A49C-01	TCGA-CN-A63W-01	TCGA-CN-A641-01	TCGA-CQ-5327-01	TCGA-CQ-6227-01	TCGA-CQ-7065-01	TCGA-CQ-7069-01	TCGA-CQ-A4C9-01	TCGA-CR-5247-01	TCGA-CR-6477-01	TCGA-CR-6480-01	TCGA-CR-7364-01	TCGA-CR-7365-01	TCGA-CR-7369-01	TCGA-CR-7385-01	TCGA-CV-6933-11	TCGA-CV-6934-11	TCGA-CV-6935-11	TCGA-CV-6936-11	TCGA-CV-6938-11	TCGA-CV-6939-11	TCGA-CV-6943-11	TCGA-CV-6952-01	TCGA-CV-6955-11	TCGA-CV-6956-01	TCGA-CV-6956-11	TCGA-CV-6959-11	TCGA-CV-6960-11	TCGA-CV-6961-11	TCGA-CV-6962-11	TCGA-CV-7089-01	TCGA-CV-7091-11	TCGA-CV-7095-01	TCGA-CV-7097-11	TCGA-CV-7101-11	TCGA-CV-7103-11	TCGA-CV-7177-11	TCGA-CV-7178-11	TCGA-CV-7183-11	TCGA-CV-7235-11	TCGA-CV-7238-11	TCGA-CV-7242-01	TCGA-CV-7242-11	TCGA-CV-7245-11	TCGA-CV-7250-01	TCGA-CV-7250-11	TCGA-CV-7252-11	TCGA-CV-7253-01	TCGA-CV-7255-01	TCGA-CV-7255-11	TCGA-CV-7261-11	TCGA-CV-7406-11	TCGA-CV-7409-01	TCGA-CV-7416-11	TCGA-CV-7423-11	TCGA-CV-7424-11	TCGA-CV-7425-11	TCGA-CV-7432-11	TCGA-CV-7434-11	TCGA-CV-7437-11	TCGA-CV-7438-11	TCGA-CV-7440-11	TCGA-CV-7568-01	TCGA-CV-A45R-01	TCGA-CX-7086-01	TCGA-D6-A6EO-01	TCGA-F7-7848-01	TCGA-H7-A6C4-01	TCGA-H7-A6C4-11	TCGA-H7-A6C5-11	TCGA-HD-7917-01	TCGA-HD-8224-01	TCGA-HD-8635-11	TCGA-HD-A6HZ-11	TCGA-HD-A6I0-11	TCGA-IQ-7632-01	TCGA-P3-A5QF-01	TCGA-P3-A6T8-01	TCGA-TN-A7HJ-01	TCGA-UF-A719-01	TCGA-UF-A71D-01	TCGA-WA-A7GZ-11
23169	528.2905	502.6563	482.5749	547.8164	565.6046	1047.8809	471.9843	626.7281	579.4349	792.4217	976.1377	609.5238	490.9484	571.4286	383.2237	647.3627	570.5624	1110.5023	676.2139	525.6937	482.4331	1196.4268	549.4723	1457.5866	695.4717	674.4923	316.994	216.5045	259.1918	721.4014	623.0159	741.6799	259.3235	608.0736	710.903	906.3817	405.2584	629.6351	762.8662	750.6731	891.6238	730.9291	665.4545	363.2782	616.2591	391.189	456.0928	968.7787	660.2184	454.9383	581.1298	284.2582	439.826	378.8835	541.9604	466.08	968.6725	576.6146	808.6267	515.1922	798.254	669.4666	590.1933	338.5915	770.1766	684.4946	509.6506	985.558	853.1969	243.2466	454.0015	561.9873	702.1858	798.1144	605.7037	1031.2801	680.0146	479.779	532.888	619.6825	466.3055	593.95	422.138	1054.3414	882.9717	209.2154	312.0185	746.988	489.5105	585.2081	765.4524	459.6336	1237.3817	494.8652
728661	885.3132	878.3449	592.9545	977.8251	827.7734	846.7713	1093.0178	497.876	422.881	1537.3517	1422.6772	1427.019	1492.3056	618.7196	666.0896	775.9414	775.3299	856.6119	849.3896	929.0853	640.7971	1268.1642	2554.5251	1371.0341	644.1057	1024.5532	1520.4714	2845.2275	1049.2173	833.0857	976.2302	2043.0705	1105.49	1119.4839	542.4314	896.2491	711.3781	846.4429	1373.238	1006.7421	643.4084	1482.5563	659.8303	1062.9472	444.2902	1226.603	995.8221	1177.4151	1246.6521	1641.9383	572.7163	2450.6304	954.8623	1114.9233	841.5683	1237.8605	1009.0647	1108.7568	1236.8716	1045.1993	803.6966	1283.8555	1171.7072	630.1746	422.8198	688.9107	975.2455	1836.4989	992.3018	2410.2319	1943.3321	1192.0438	1112.4681	867.8511	359.3428	1257.4543	1130.8264	1068.4798	2382.1542	491.0679	862.3099	1845.9546	593.3039	1655.7058	1707.8764	1146.9489	407.5501	533.368	819.5804	1574.1829	975.5266	875.4071	378.4779	1587.3363
148641	33.2829	4.904	8.879	56.4147	4.04	404.7234	0	108.0855	100.9727	85.6672	1.4193	0.9524	15.029	251.9555	7.4013	17.782	168.1691	102.7397	24.7078	7.1942	164.1321	181.8729	0.6596	10.2197	76.2264	7.1973	4.0991	75.9335	10.557	58.6745	78.0423	89.9366	11.2749	73.582	42.2192	25.8966	399.3654	48.0727	37.8281	30.1562	190.888	54.5296	114.7475	11.0323	29.9716	53.0786	7.7369	99.1736	29.1212	104.321	14.4231	34.3526	60.4157	87.3583	54.4664	40.2594	0	25.9883	49.0828	0.3157	231.6192	31.0794	17.1797	15.7746	44.7468	51.5211	230.6377	56.0175	63.4271	68.8189	83.0217	32.7207	73.3151	13.6541	39.0577	126.0828	9.4649	2.1487	6.3086	239.2381	31.2026	34.6429	182.2391	33.0774	36.1604	70.9838	16.9492	23.5487	4.1958	118.0116	52.0851	10.5156	4.7319	66.1104
27173	2748.2602	2556.1913	1511.6537	4038.5995	3447.25	4155.6131	4003.7126	2987.4319	3964.3353	2996.7051	3017.4754	1934.6032	2400.5465	2556.6077	2560.0329	2424.1259	4088.0734	3361.1872	2835.5467	3641.3155	3170.9491	3278.932	1817.942	2426.3302	2623.3962	2385.3997	1967.5491	2187.6373	2662.541	2653.4403	2725.3086	2146.9889	1660.0173	1658.1502	2816.3188	2150.6526	3919.7643	2458.1562	1930.8081	2567.0436	2390.0641	2439.1376	2811.3131	2507.4862	3496.6919	2798.8323	1848.3559	2179.9816	1905.3562	2724.6914	2224.7596	3781.427	1925.0846	1797.1319	2671.1733	2217.364	2160.4688	1628.0565	1568.1706	3918.2385	6082.3899	2362.4528	2315.3185	1690.7042	2636.6509	2517.1737	3150.7452	2291.9037	2225.5754	3316.2909	2860.1346	2198.3619	2578.7796	2226.9181	2942.3435	2394.6102	3832.5446	2093.4694	2651.0808	3152.7619	1743.8787	2749.341	2242.4242	3564.0874	1840.8941	1885.4296	2622.4961	2205.9146	2999.0676	3321.5681	2928.6303	2709.6336	3310.7256	1385.1091
126969	137.9728	53.5349	81.687	302.363	33.7894	110.9673	446.0827	22.2036	141.7323	70.8402	42.2248	20.3175	142.0927	83.9852	164.8849	277.7845	148.0654	64.3836	34.4609	85.3032	157.3152	66.2451	416.2269	257.1961	48.3019	147.0311	107.2588	743.0185	509.2829	373.9975	223.545	521.3946	261.9254	285.1303	129.2163	338.3003	120.5802	240.3635	154.0706	243.4033	239.6773	445.9054	159.596	81.9543	124.6189	322.7176	520.3095	193.2966	382.3193	697.5309	594.9519	398.641	343.6443	129.7138	366.5862	87.8739	320.0361	266.3797	219.6331	15.4684	132.5876	356.5729	285.9699	199.4366	29.9576	184.4946	185.6829	467.8337	201.023	1220.1284	772.9993	257.3807	295.9927	735.3706	19.8388	174.206	12.3771	4.9114	34.8826	270.7302	139.545	696.3725	28.6195	195.5109	238.6588	410.9589	134.0524	78.3133	186.9464	40.4149	288.7753	49.1859	26.0252	199.6149
204962	241.7549	174.0907	298.3352	540.8883	250.482	289.2268	260.9344	77.9221	176.4706	507.4135	480.7948	220.3175	576.5684	274.5986	431.3322	395.5305	167.85	191.7808	236.0246	474.3063	216.5705	395.0617	9.8945	379.4069	369.0566	17.1365	840.3074	24.4744	156.8984	51.4985	6.6138	431.458	87.5976	68.4722	637.9789	394.2041	219.8549	167.0819	6.3047	206.2466	259.8028	172.0971	252.9293	159.1805	264.4866	67.4098	116.8279	168.9624	876.131	44.4444	798.6779	10.9475	129.5312	309.7248	70.3042	84.0028	296.5968	153.7639	18.3441	250.0197	1122.0843	279.7144	985.6836	179.7183	281.3742	226.6928	165.16	41.1379	463.9386	1.2985	5.2356	172.7116	447.6321	383.9402	264.1042	718.4793	500.5461	181.4136	227.1083	911.746	196.7497	106.9411	61.8687	416.4206	204.4707	59.7758	29.2758	138.5542	155.711	250.5725	416.6804	354.4776	330.4416	37.2272
6536	947.3343	1058.1038	151.5028	348.9348	505.3677	1558.4083	2033.3267	737.0968	154.7013	1377.5	1821.673	659.2825	779.893	434.4422	1259.8355	1100.2956	845.1727	2472.7763	231.6162	1133.6023	538.6366	877.0812	1751.0785	531.5443	590.966	398.6805	585.6738	229.8086	660.8373	906.5091	1023.373	320.5586	79.7918	725.5902	890.2877	1594.1959	1247.67	833.1467	1719.8732	743.9203	1199.1425	782.1406	1006.6869	70.134	239.8047	152.6062	306.8356	1090.4821	493.6828	349.1481	489.2067	547.7425	435.5824	446.6556	551.6176	228.8437	365.2648	856.3458	1080.5702	153.1813	1202.3517	582.7215	796.8683	245.8986	967.1348	1042.8606	1363.4205	1235.2954	1795.9079	430.6504	242.4757	1027.4821	868.7842	1148.8036	444.2529	2323.0462	2551.4671	1462.1104	938.8144	790.659	503.818	499.1691	626.1322	1164.0165	1144.4839	648.8169	402.9276	1545.2519	537.4872	249.7804	894.3992	773.382	1566.8927	777.2529
6548	3659.0015	3658.7658	1899.2231	2337.251	1631.0715	4029.7638	5727.1269	2514.8722	2702.6401	1978.1713	3608.2675	2368.254	2204.2582	2314.121	1915.2961	3394.9297	3259.3538	2930.5936	5319.9824	785.7143	2557.9444	4003.6134	2917.2164	2704.3916	3107.1698	2724.7023	2840.649	13415.1239	3460.8664	1682.1444	1146.8254	1469.4929	1004.3365	1149.208	3260.26	1971.0205	3300.544	2023.7432	1039.8781	2142.7033	1572.8439	1733.3462	4495.7576	665.0906	3824.8026	1003.1847	2712.9594	1324.6097	2561.8305	1882.0988	519.2308	3275.1982	2630.7395	3555.8791	1803.9594	1034.7441	2132.9727	1223.6141	1276.6485	3197.5377	3985.5409	2321.7136	1691.1238	1554.9296	2340.4875	2856.7223	1647.2025	2073.0853	1630.179	6350.814	3381.825	1744.6567	1479.9636	3457.7373	1563.5462	2952.8393	2489.625	1654.2092	1700.3433	2902.8571	1050.4875	1757.2487	2124.5791	1443.5913	1307.6923	831.8804	2013.0971	1846.6594	1407.9254	5773.9458	2151.3104	1262.2117	1003.1546	688.7035
64744	1287.1407	901.5121	759.1565	615.613	639.427	769.9774	818.7777	848.7641	873.5526	1061.7792	1954.7592	643.4921	626.6651	747.6328	1203.125	958.7889	1065.1775	724.2009	473.9999	673.1757	424.7509	1553.3474	837.0712	925.3099	935.8491	880.473	1192.8266	776.2786	2339.2792	901.2241	1011.0229	1147.3851	544.6661	809.9131	1169.7702	1257.0137	471.4415	833.0646	1433.5265	803.4464	908.7	722.8077	690.101	424.7439	616.2591	984.6072	578.3366	750.6887	720.9568	968.5185	588.3413	2154.0204	706.1382	2064.8321	1035.635	841.1892	682.8938	982.1398	939.0183	692.9208	644.3869	818.5636	1025.0537	429.8592	672.7195	775.7605	860.9822	720.3501	1683.8875	821.0655	1000	879.4122	934.8816	798.7646	533.788	878.7295	1259.9199	698.3347	1157.8068	1310.4762	1129.3608	2373.7919	586.2795	303.0124	871.7949	489.4147	1115.5624	1255.2026	662.4709	1058.3322	920.389	501.0176	820.9779	590.5006
23381	1493.7973	2635.8807	1479.2453	1991.8347	3436.599	3218.3759	2871.238	2341.8517	1759.1478	2862.0264	3757.2962	3240.3175	2109.9852	3773.5694	3351.9737	2076.6551	2521.2605	1995.8904	3531.917	3182.4255	2448.3482	2955.7362	3194.591	2874.2943	2265.283	2587.953	2092.5705	1531.8481	1975.9738	2097.5095	1575.3968	1526.5452	1980.052	1742.463	2374.9363	2027.7464	3034.4515	2023.7432	2088.0311	2602.5848	1364.8797	2010.2485	2861.4141	2180.4571	2615.9462	1798.8323	1646.8085	1798.4389	2146.2298	1700	841.3462	2100.7928	2088.4485	1795.1465	2189.0874	2182.137	3409.5109	2067.1499	2035.6966	2921.3164	3866.5939	1984.0403	2104.8676	2530.1408	3938.4807	2326.791	1815.2944	2178.1182	2721.2276	2578.3275	1823.8594	2348.4726	1759.5628	1567.2952	1548.9771	2775.2647	3194.0299	2442.1763	3168.383	2629.0794	1976.1647	1870.2146	2754.6296	3845.8358	2301.1177	3136.9863	2688.7519	1182.3658	2039.627	2581.7055	2527.1139	3125.5088	3482.6498	2532.0924
9887	1717.0953	3111.9738	2529.6337	3491.7729	3966.5779	2865.4157	3604.1567	3296.1877	3681.7971	2101.318	3480.8835	3788.8889	2081.2934	2088.1021	2704.3586	3158.4765	2172.158	1861.1872	1740.6005	2582.7338	2436.2874	2447.4556	3437.3351	3358.0274	2503.7736	3558.564	2768.9155	1981.8011	2576.629	2352.8915	1318.7831	1718.3043	1734.6054	1899.8467	2504.1526	2273.1477	3137.806	2274.6592	2436.7586	2313.9472	1277.059	2252.3446	2528.0808	1747.8329	3279.0032	1164.0127	2172.5338	2292.011	2493.1877	1590.1235	1030.649	1674.2167	1942.001	3517.8253	2105.6494	1527.5346	3583.5024	1726.0539	2156.6683	3052.3242	3207.2023	1843.3431	2548.3178	1385.9155	3858.4672	1735.525	1482.5312	2585.9956	1981.5857	2014.7917	1611.0696	2171.0384	1875.6831	2104.6814	1926.5344	2320.5005	3329.4503	2737.4722	3048.5203	2048.5079	1702.2752	1838.0821	2119.1077	3211.4589	2203.8133	1369.863	1183.359	2245.8927	2548.7179	2027.7516	2405.1426	3716.7571	4276.8139	1844.6727
56950	651.7398	956.273	542.5083	1206.4827	519.3279	1129.408	597.6549	1405.53	1088.4669	598.8468	586.5342	516.1905	994.1933	1099.2178	1189.9671	856.9026	842.7603	836.5297	781.5472	750.7708	997.3781	591.3881	418.8654	548.8838	698.8679	590.5235	771.3066	541.5751	1048.7805	524.2718	525.5732	604.1997	184.7355	589.6781	854.6188	827.8697	1121.0335	487.762	452.7548	655.3581	871.4982	582.8096	813.3333	189.1253	783.9951	480.8917	432.882	648.3012	698.4919	660.4938	1081.1298	578.3314	407.4432	642.2819	560.1159	397.5616	1055.2175	600.9786	642.0426	1086.8913	842.9955	496.4301	487.8311	400	1001.495	804.2198	821.891	508.0963	915.601	552.7152	396.0359	662.1735	761.8397	384.9155	989.4606	527.9115	547.1423	690.9677	676.8717	658.2857	288.6241	1297.3516	910.3535	666.8636	619.9869	419.6762	412.1726	640.1972	491.3753	613.768	1116.2024	657.3948	889.5899	422.3363
64754	132.5265	180.6293	301.8868	222.6896	258.9294	107.0851	212.4889	188.5212	377.9528	96.7875	129.1582	51.1111	127.0636	371.7579	244.6546	83.6237	182.848	129.2237	87.7778	184.9949	418.9827	140.5199	115.7652	160.9605	112.4528	118.5845	121.6055	163.1628	204.2228	51.0764	78.0423	139.8574	150.9107	77.6699	89.9823	99.0648	125.1133	56.2802	124.1234	44.1572	96.9687	86.2419	96.5657	157.6044	137.2386	138.535	98.2592	94.123	79.8752	203.7037	90.1442	145.3379	110.1982	254.795	84.5968	117.6813	171.7377	68.7606	164.1051	292.6367	170.7816	59.6388	74.0873	111.5493	184.6755	96.6634	104.0801	109.4092	72.6343	127.25	160.0598	82.6452	80.6011	200.9103	242.7154	105.871	115.7627	221.9323	214.8622	158.9841	162.0802	278.6494	141.4141	43.1187	36.8179	170.6102	268.8752	108.9814	271.7949	441.8699	188.5611	215.4003	276.8139	136.0719
116841	680.7927	744.5484	632.0799	933.8859	837.7853	741.032	800.7473	923.0457	666.2807	463.5956	746.2645	562.4984	775.4025	484.121	566.9202	463.0782	640.8424	717.3836	544.3652	782.7852	717.2313	601.3048	637.0877	598.0534	590.0755	733.1334	692.5295	830.3608	630.961	418.7927	449.9559	581.0301	1003.2264	398.9729	550.7515	449.4502	995.9383	459.1411	519.5529	408.5353	498.3396	481.1795	637.4465	844.3578	1087.0926	766.81	527.2882	628.5813	434.2881	690.5556	491.9471	622.9596	522.0058	690.1867	416.9271	578.3341	937.8409	558.5203	393.5449	778.1896	965.9774	531.785	407.4123	615.2225	743.3285	449.3081	495.9345	438.8665	425.7136	742.4735	749.3979	466.3381	540.9107	447.9844	530.9516	735.5245	729.7852	1809.5127	774.4949	558.9283	757.6858	582.5129	720.7786	573.0538	428.4155	657.4969	623.8906	422.4096	691.6224	589.2604	486.8172	700.1798	719.7161	602.9846
23557	784.8714	697.1802	566.4817	1312.384	625.1033	515.3672	666.7258	782.1533	725.799	501.6474	708.9506	517.7778	841.6259	674.3516	595.8059	445.5124	482.489	689.9543	411.5802	841.2127	557.42	503.0613	658.971	558.6777	403.7736	611.7728	700.9394	397.8663	466.6909	526.8046	602.2928	514.6593	817.8664	599.3868	516.0124	487.9252	500	551.6635	613.1301	513.1933	578.1528	612.5882	486.4646	1003.1521	689.3478	901.8047	523.7911	589.9908	526.6771	608.0247	1254.8077	533.0313	594.9734	613.4934	608.0155	645.6989	838.4043	719.0087	488.349	572.3305	617.6511	499.79	544.7387	949.8592	663.2392	485.7704	708.5268	547.046	625.0639	515.0595	469.7083	655.2954	646.6302	583.8752	394.6063	538.9798	558.4274	599.4935	617.8681	424.6349	984.6154	597.9666	613.6364	802.7171	527.2847	605.2304	473.0354	562.9792	1075.0583	374.5117	559.0902	738.806	666.4038	729.7818
85028	49.3192	285.2472	314.7614	617.4341	220.2773	172.4361	66.1929	92.5848	48.6336	71.2521	416.5706	250.0825	365.0917	643.8864	736.4309	300.8531	61.9067	51.5982	86.4773	210.6886	41.4263	24.4906	85.8146	19.162	43.3962	83.2834	171.5594	47.7377	79.4612	39.2951	64.3739	72.504	25.1518	153.4645	121.9666	88.7884	178.6038	148.9081	103.2391	91.007	56.2052	64.198	172.9293	37.8251	30.4975	103.5032	61.5087	91.8274	112.7405	115.4321	57.6923	123.8656	77.8154	302.2497	176.9194	62.375	146.4954	81.7547	216.6584	42.9327	67.9307	105.0147	104.5097	178.5915	171.4032	388.6163	201.3193	127.3523	224.5524	227.2322	65.0711	196.6618	79.235	34.1352	266.6646	444.129	251.5471	191.8502	169.589	221.4603	126.5439	145.6006	471.2247	352.0378	306.6469	727.2727	533.8983	38.3352	418.2937	277.7799	276.8287	157.9206	408.4227	241.9769
79753	411.4977	327.3396	325.8602	314.2398	337.1591	516.6613	444.6438	521.1563	353.8675	312.603	386.0552	439.6825	404.8731	366.8176	459.7039	370.5395	370.1635	393.1507	490.9052	313.4635	274.7771	440.0281	427.1108	467.5519	374.3396	389.6838	405.1238	299.3411	298.1434	322.0768	407.8483	315.7686	234.1717	516.0961	419.2067	367.0743	487.7607	401.5829	331.7838	255.7889	458.0092	276.9023	355.9596	226.9504	359.1339	276.0085	296.325	388.8889	370.2548	314.1975	225.3606	305.7758	313.6781	480.4705	389.3771	310.4619	330.8542	295.0751	432.3252	585.2735	451.5073	402.7719	336.0773	381.4085	298.0595	399.4112	429.0252	318.1619	327.3657	311.6327	339.9402	372.4093	479.0528	324.1222	308.7415	370.5486	673.0979	683.6006	477.5953	376.8889	228.8191	265.5956	321.9697	373.3018	354.3721	186.7995	182.5886	295.1807	305.8275	416.5432	344.1569	453.867	620.6625	274.7112
9410	1122.5416	921.1279	1039.7336	1049.6103	1712.6067	1404.3999	1381.8972	2062.4214	969.4303	791.1862	1332.0323	1058.0952	1190.4816	1046.5212	1358.1414	880.9324	852.9717	824.2009	622.897	1264.6454	830.0996	1071.9663	926.781	978.5375	855.4717	1156.0278	1068.4885	384.6878	616.6727	726.0447	712.963	697.7021	416.3053	774.1441	1023.4956	707.4299	808.2502	753.3343	744.7403	916.532	1038.6015	571.981	1165.2525	485.4216	857.0839	722.3992	724.1779	851.6988	586.5835	801.2346	1146.6346	592.299	600.29	951.6758	958.7639	497.4359	930.8091	692.479	716.9063	1098.8872	891.8292	773.6245	686.471	642.8169	1115.6374	957.3111	1075.4947	653.8293	896.6752	466.5833	495.5123	947.5524	1088.7978	774.0572	608.4935	792.1078	1096.8329	1865.3979	1118.8422	808.6349	471.506	670.7669	1231.9024	697.5783	722.551	780.8219	824.3451	828.0394	1416.317	1047.5549	759.5187	1325.6445	933.7539	467.9076
6635	601.8154	673.4777	707.6582	732.8962	647.1398	494.9854	613.4837	871.3867	580.8245	279.654	401.3129	351.1111	513.2643	700.2882	802.2204	609.3957	393.7774	379.4521	262.0329	857.1429	556.3713	428.385	279.3536	368.3355	328.3019	378.7165	444.7481	394.7286	349.1081	348.2482	395.9436	367.2742	274.935	404.1901	464.4111	343.644	702.6292	440.8618	428.7182	374.2596	530.5832	333.7523	454.9495	300.2364	611.5267	521.7622	358.9942	405.4178	363.5985	538.2716	721.1538	371.4609	355.2441	406.0175	565.1376	255.1053	539.103	308.6106	331.1849	525.294	474.1509	404.4519	327.4875	376.9014	659.0679	446.5162	549.719	312.9103	570.3325	387.3767	385.1907	496.8831	539.6175	394.3433	323.6206	357.0741	465.9629	623.7434	431.5799	589.2063	590.2492	563.3237	687.2896	239.2203	300.4602	1225.4047	792.7581	579.9562	849.8834	493.0621	816.2189	630.597	710.5678	344.0308
81609	630.1089	976.4937	671.2808	1122.5733	1037.3446	1076.9686	1204.2891	1230	793.5896	925.9679	912.687	1195.4698	534.1	768.8308	836.3076	598.6591	658.0136	795.105	695.4924	919.8767	729.2659	1210.5791	563.0112	1256.3775	847.2264	699.114	825.8377	509.4383	957.5319	637.9907	719.1667	866.8067	1273.7467	746.1012	640.1837	813.6142	612.8015	861.8555	997.1875	789.9354	529.7721	624.5422	737.8909	1712.963	1147.9035	835.6104	851.2147	883.5032	680.7946	647.8704	348.6599	925.889	935.1522	915.3593	638.4394	1206.0827	1490.8362	812.5069	721.1254	920.8744	988.8883	885.9891	1010.4402	1036.6366	1096.146	763.1403	699.3892	972.8446	489.1611	897.9306	810.9274	630.8864	684.4399	692.7796	995.9144	680.1925	1146.0903	976.6219	1052.7953	548.0432	884.0823	677.4645	728.5985	786.1843	624.7863	231.6314	306.5716	548.1599	748.1399	834.967	626.1019	1088.9484	1158.9038	1294.3967
51375	584.5688	342.8688	350.7214	718.0502	308.5116	759.9482	819.737	574.7801	335.8036	553.1301	213.2529	310.4762	678.5836	534.3763	351.1513	446.4736	762.0263	686.758	565.6789	576.5673	694.8086	324.8018	595.6464	413.8984	379.2453	460.9716	385.3117	331.9736	665.8173	439.0038	404.321	549.9208	370.3382	313.2345	393.6194	440.6536	450.136	329.4738	275.0416	591.8148	401.2917	487.6728	527.6768	545.3113	332.3172	707.5372	711.0251	406.3361	521.6849	488.2716	709.1346	454.1336	380.8603	241.5589	445.3887	513.3074	662.1591	484.0314	285.0768	254.1236	540.7175	587.1483	450.6084	440	524.4482	363.5918	332.2746	570.6783	321.7391	402.9583	585.6395	650.0297	420.765	724.3173	612.8332	693.4552	143.4292	30.0821	472.7711	373.8413	301.6251	897.201	336.7003	698.1689	354.3721	484.4334	504.6225	342.8258	472.2611	505.456	719.9604	261.5332	312.3028	355.5841
6646	1577.3071	514.5076	277.9134	1731.5353	391.1487	1666.1275	763.6169	1243.8207	869.8472	837.3147	473.6982	327.3016	515.5414	516.2618	695.3125	812.2071	1139.5293	794.0639	1000.6665	217.369	553.7493	741.1422	812.3351	703.0311	665.6604	584.6971	757.643	4273.6115	1283.2181	250.7387	278.6596	8124.0095	415.438	188.0429	848.6485	809.3721	614.6872	153.5981	182.4417	166.9359	142.7086	216.1849	572.5253	542.9472	962.2476	632.6964	310.2515	216.7126	369.0068	10794.4444	170.0721	1215.553	689.7052	539.7021	221.3423	396.4003	691.4582	271.7939	189.886	628.5218	1052.7895	482.9903	190.408	240	379.969	149.1658	165.16	325.6018	340.1535	1025.7908	623.7846	191.2646	264.5719	665.7997	788.5927	661.6939	699.3083	593.3543	538.4544	1240.381	102.2752	1276.2646	566.0774	274.0697	276.7916	57.2852	315.8706	444.6878	351.049	857.8742	441.0747	1015.6038	975.5521	120.6675
6272	1067.171	1732.3253	1648.8346	987.2572	1395.6478	1811.0644	3744.2171	566.4013	764.2427	3178.7479	3115.0537	1856.8254	1281.1112	1308.769	1450.2467	1102.0065	2405.4248	1373.9726	1081.292	2235.3546	2482.9575	1567.3994	3250	3144.2651	2413.2075	2943.3639	2605.6362	5880.1381	4572.9887	7769.523	4111.552	2722.6624	4895.9237	5626.4691	1729.7076	2932.4838	1840.4352	2224.8278	5539.055	4180.937	2433.3645	7492.217	2010.9091	5046.4933	1304.5553	3236.7304	5908.7041	4136.8228	10462.4025	3003.7037	5813.101	4454.1336	4891.7351	1642.9313	5615.0652	4252.3994	2736.0829	4371.9841	3895.3892	783.8371	1521.7569	2015.9597	6289.549	3696.338	1967.7235	2218.3513	1713.1688	6322.9759	2325.3197	4163.3258	3986.1631	5505.5187	3457.6503	3053.316	1446.6832	4074.591	1257.7357	1584.8362	1505.52	2684.4444	3750.3792	1572.9886	1325.3367	6933.2546	2965.812	4592.7771	2708.0123	2400.3286	3832.634	793.2103	2136.1464	1774.4233	971.6088	3845.3145
9580	1033.2829	1104.6179	703.6626	1537.5479	1612.3405	666.1275	959.3177	1709.2585	1332.0982	457.9901	2740.3531	2045.3968	811.5678	379.1684	818.2566	921.783	589.7088	409.1324	187.9094	3128.9825	557.42	330.0211	2125.3298	959.3756	560.3774	689.5724	1643.0401	561.0292	1647.2515	1010.553	892.8571	557.0523	650.477	475.2172	435.8386	649.8818	2373.5267	387.5128	358.9727	1002.154	272.0001	1483.1287	602.0202	545.3113	595.2264	426.2208	1538.8781	665.2893	1009.6724	640.7407	624.399	448.0936	613.3398	796.4825	717.7209	941.4506	499.8873	603.1443	453.644	703.0227	945.028	1165.8967	1558.6972	355.493	522.5521	512.7576	367.9453	1338.7309	138.6189	476.1055	495.8863	1385.7405	661.6576	1321.1964	110.9733	466.795	1219.5122	2489.4482	410.7988	433.2698	260.0217	945.9018	327.4411	786.769	518.0802	408.4682	195.6857	559.1457	1199.5338	610.5348	642.1625	4430.8005	1432.1767	955.7125
200162	14.5234	186.7593	202.4417	106.891	487.7422	1.6176	1.439	16.3385	76.4243	16.0626	278.1868	182.8571	993.7379	63.8123	185.8553	10.5731	34.1444	692.6941	48.7654	68.3453	1.0488	5.6208	626.9789	292.9651	11.3208	230.3145	410.5892	2.5102	666.9094	1244.829	158.7302	48.336	8.673	197.2407	357.797	647.4155	0.9066	286.0912	221.8459	674.2057	423.2469	892.5844	372.9293	3.1521	29.9716	9.0234	550.4836	88.6134	758.8144	13.5802	1192.9087	2.6425	166.7472	331.2335	577.4988	28.259	679.2878	396.321	310.8577	107.9631	16.9145	110.0378	722.262	246.7606	118.6929	131.9921	226.2399	637.6368	262.4041	8.2236	16.8287	644.2951	287.3406	476.2679	8.0595	311.8383	168.5475	40.5188	102.4214	105.6508	196.7497	698.8829	46.2963	0.5907	245.2334	57.2852	41.6025	118.2913	583.683	17.2437	427.8886	104.1384	51.2618	118.1001
374955	0	24.7201	31.4051	0	2.9382	0	3.3576	8.9778	39.9259	0	17.2235	0.3587	0	41.7991	22.3972	0	0	0	0	31.0843	13.7808	0	0	17.5992	0	0.3427	0	0	0.7281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4606	0	0	0	0	0	0	0	0	0	0	8.2262	0.3863	0.3871	37.3451	0	0	17.7729	0	0	0	0.5634	40.659	0	0	0	0	0	0	0	0	0	0	0	0.364	7.453	4.8984	0	0	0	0	0.6556	0	0	0	0	97.3846	1.2933	0.745	8.4159	11.5536	0
